,efforts_tuples,selected0,selected1,count,count_normalized,selected_motions,alpha_0_1,alpha_1_0,alpha_0_2,alpha_2_0,alpha_1_2,alpha_2_1,direct_comparison_value,most_preferred_pair
870,"[(0, -1, -1, -1), (1, 1, 0, -1)]",0,2,6,0.461538461538462,0_2,-0.38461538461538514,-0.38461538461538514,0.38461538461538514,0.0,0.38461538461538514,0.0,0.461538461538462,"(1, 2)"
871,"[(0, -1, -1, -1), (1, 1, 0, 0)]",1,2,8,0.533333333333333,1_2,0.3333333333333333,-0.13333333333333297,-0.3333333333333333,-0.4666666666666663,0.13333333333333297,0.4666666666666663,0.0666666666666667,"(1, 2)"
872,"[(0, -1, -1, -1), (1, 1, 0, 1)]",1,2,7,0.7,1_2,0.1,-0.49999999999999994,-0.1,-0.6,0.49999999999999994,0.6,0.1,"(1, 2)"
873,"[(0, -1, -1, -1), (1, 1, 1, 0)]",1,2,9,0.9,1_2,0.1,-0.8,-0.1,-0.9,0.8,0.9,0.0,"(1, 2)"
874,"[(0, -1, -1, 0), (0, -1, -1, 1)]",1,2,4,0.4,1_2,0.0,-0.10000000000000003,0.0,-0.10000000000000003,0.10000000000000003,0.10000000000000003,0.3,"(1, 2)"
875,"[(0, -1, -1, 0), (0, -1, 0, -1)]",1,2,5,0.5,1_2,0.30000000000000004,-0.09999999999999998,-0.30000000000000004,-0.4,0.09999999999999998,0.4,0.1,"(1, 2)"
876,"[(0, -1, -1, 0), (0, -1, 0, 1)]",1,2,12,0.705882352941177,1_2,0.058823529411764996,-0.5294117647058829,-0.058823529411764996,-0.588235294117648,0.5294117647058829,0.588235294117648,0.117647058823529,"(1, 2)"
877,"[(0, -1, -1, 0), (0, -1, 1, -1)]",0,1,13,0.722222222222222,0_1,0.6111111111111109,0.555555555555555,-0.6111111111111109,-0.055555555555556,-0.555555555555555,0.055555555555556,0.111111111111111,"(0, 1)"
878,"[(0, -1, -1, 0), (0, -1, 1, 0)]",1,2,6,0.6,1_2,0.4,-0.19999999999999996,-0.4,-0.6,0.19999999999999996,0.6,0.0,"(1, 2)"
879,"[(0, -1, -1, 0), (0, -1, 1, 1)]",0,1,6,0.545454545454545,0_1,0.4545454545454541,0.181818181818181,-0.4545454545454541,-0.2727272727272731,-0.181818181818181,0.2727272727272731,0.0909090909090909,"(0, 1)"
880,"[(0, -1, -1, 0), (0, 0, -1, -1)]",0,1,11,0.785714285714286,0_1,0.5714285714285721,0.785714285714286,-0.5714285714285721,0.214285714285714,-0.785714285714286,-0.214285714285714,0.214285714285714,"(0, 1)"
881,"[(0, -1, -1, 0), (0, 0, -1, 1)]",0,2,7,0.636363636363636,0_2,-0.45454545454545403,0.0,0.45454545454545403,0.45454545454545403,0.0,-0.45454545454545403,0.636363636363636,"(0, 2)"
882,"[(0, -1, -1, 0), (0, 0, 1, -1)]",0,1,5,0.5,0_1,0.5,0.0,-0.5,-0.5,0.0,0.5,0.0,"(1, 2)"
883,"[(0, -1, -1, 0), (0, 0, 1, 1)]",0,1,11,0.611111111111111,0_1,0.611111111111111,0.22222222222222204,-0.611111111111111,-0.388888888888889,-0.22222222222222204,0.388888888888889,0.0,"(0, 1)"
884,"[(0, -1, -1, 0), (0, 1, -1, -1)]",0,1,6,0.6,0_1,0.5,0.3,-0.5,-0.19999999999999998,-0.3,0.19999999999999998,0.1,"(0, 1)"
885,"[(0, -1, -1, 0), (0, 1, -1, 0)]",0,2,8,0.444444444444444,0_2,-0.05555555555555497,0.22222222222222202,0.05555555555555497,0.277777777777777,-0.22222222222222202,-0.277777777777777,0.444444444444444,"(0, 2)"
886,"[(0, -1, -1, 0), (0, 1, -1, 1)]",0,2,11,0.733333333333333,0_2,-0.533333333333333,0.1333333333333333,0.533333333333333,0.6666666666666663,-0.1333333333333333,-0.6666666666666663,0.733333333333333,"(0, 2)"
887,"[(0, -1, -1, 0), (0, 1, 0, -1)]",0,1,6,0.6,0_1,0.5,0.3,-0.5,-0.19999999999999998,-0.3,0.19999999999999998,0.1,"(0, 1)"
888,"[(0, -1, -1, 0), (0, 1, 0, 1)]",1,2,7,0.7,1_2,0.3,-0.39999999999999997,-0.3,-0.7,0.39999999999999997,0.7,0.0,"(1, 2)"
889,"[(0, -1, -1, 0), (0, 1, 1, -1)]",0,1,10,1.0,0_1,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,"(0, 1)"
890,"[(0, -1, -1, 0), (0, 1, 1, 0)]",0,1,7,0.636363636363636,0_1,0.636363636363636,0.27272727272727204,-0.636363636363636,-0.363636363636364,-0.27272727272727204,0.363636363636364,0.0,"(0, 1)"
891,"[(0, -1, -1, 0), (0, 1, 1, 1)]",1,2,9,0.6,1_2,0.2666666666666663,-0.266666666666667,-0.2666666666666663,-0.5333333333333333,0.266666666666667,0.5333333333333333,0.0666666666666667,"(1, 2)"
892,"[(0, -1, -1, 0), (1, -1, -1, 0)]",0,2,10,0.714285714285714,0_2,-0.5,0.1428571428571426,0.5,0.6428571428571426,-0.1428571428571426,-0.6428571428571426,0.714285714285714,"(0, 2)"
893,"[(0, -1, -1, 0), (1, -1, 0, -1)]",0,1,7,0.583333333333333,0_1,0.33333333333333304,0.4166666666666661,-0.33333333333333304,0.08333333333333301,-0.4166666666666661,-0.08333333333333301,0.25,"(0, 1)"
894,"[(0, -1, -1, 0), (1, -1, 0, 0)]",1,2,9,0.9,1_2,0.1,-0.8,-0.1,-0.9,0.8,0.9,0.0,"(1, 2)"
895,"[(0, -1, -1, 0), (1, -1, 0, 1)]",1,2,7,0.636363636363636,1_2,0.1818181818181821,-0.36363636363636304,-0.1818181818181821,-0.5454545454545451,0.36363636363636304,0.5454545454545451,0.0909090909090909,"(1, 2)"
896,"[(0, -1, -1, 0), (1, -1, 1, 0)]",0,1,9,0.692307692307692,0_1,0.6153846153846151,0.46153846153846095,-0.6153846153846151,-0.1538461538461541,-0.46153846153846095,0.1538461538461541,0.0769230769230769,"(0, 1)"
897,"[(0, -1, -1, 0), (1, 0, -1, -1)]",0,1,5,0.454545454545455,0_1,0.090909090909091,0.272727272727273,-0.090909090909091,0.181818181818182,-0.272727272727273,-0.181818181818182,0.363636363636364,"(0, 1)"
898,"[(0, -1, -1, 0), (1, 0, -1, 0)]",0,2,5,0.454545454545455,0_2,-0.272727272727273,-0.181818181818182,0.272727272727273,0.090909090909091,0.181818181818182,-0.090909090909091,0.454545454545455,"(0, 2)"
899,"[(0, -1, -1, 0), (1, 0, -1, 1)]",0,2,8,0.444444444444444,0_2,-0.277777777777777,-0.22222222222222202,0.277777777777777,0.05555555555555497,0.22222222222222202,-0.05555555555555497,0.444444444444444,"(0, 2)"
900,"[(0, -1, -1, 0), (1, 0, 0, -1)]",1,2,6,0.6,1_2,0.4,-0.19999999999999996,-0.4,-0.6,0.19999999999999996,0.6,0.0,"(1, 2)"
901,"[(0, -1, -1, 0), (1, 0, 0, 1)]",1,2,8,0.8,1_2,0.2,-0.6000000000000001,-0.2,-0.8,0.6000000000000001,0.8,0.0,"(1, 2)"
902,"[(0, -1, -1, 0), (1, 0, 1, -1)]",0,1,7,0.7,0_1,0.7,0.39999999999999997,-0.7,-0.3,-0.39999999999999997,0.3,0.0,"(0, 1)"
903,"[(0, -1, -1, 0), (1, 0, 1, 0)]",1,2,7,0.7,1_2,0.3,-0.39999999999999997,-0.3,-0.7,0.39999999999999997,0.7,0.0,"(1, 2)"
904,"[(0, -1, -1, 0), (1, 0, 1, 1)]",0,1,5,0.454545454545455,0_1,0.3636363636363641,0.0,-0.3636363636363641,-0.3636363636363641,0.0,0.3636363636363641,0.0909090909090909,"(1, 2)"
905,"[(0, -1, -1, 0), (1, 1, -1, 0)]",0,2,9,0.5,0_2,-0.16666666666666702,0.166666666666666,0.16666666666666702,0.33333333333333304,-0.166666666666666,-0.33333333333333304,0.5,"(0, 2)"
906,"[(0, -1, -1, 0), (1, 1, 0, -1)]",1,2,5,0.5,1_2,0.30000000000000004,-0.09999999999999998,-0.30000000000000004,-0.4,0.09999999999999998,0.4,0.1,"(1, 2)"
907,"[(0, -1, -1, 0), (1, 1, 0, 0)]",1,2,10,0.909090909090909,1_2,0.0909090909090909,-0.818181818181818,-0.0909090909090909,-0.909090909090909,0.818181818181818,0.909090909090909,0.0,"(1, 2)"
908,"[(0, -1, -1, 0), (1, 1, 0, 1)]",0,1,5,0.5,0_1,0.5,0.0,-0.5,-0.5,0.0,0.5,0.0,"(1, 2)"
909,"[(0, -1, -1, 0), (1, 1, 1, 0)]",0,1,6,0.6,0_1,0.6,0.19999999999999996,-0.6,-0.4,-0.19999999999999996,0.4,0.0,"(0, 1)"
910,"[(0, -1, -1, 1), (0, -1, 0, -1)]",0,1,6,0.545454545454545,0_1,0.363636363636363,0.272727272727272,-0.363636363636363,-0.090909090909091,-0.272727272727272,0.090909090909091,0.181818181818182,"(0, 1)"
911,"[(0, -1, -1, 1), (0, -1, 0, 1)]",1,2,9,0.5625,1_2,-0.0625,-0.375,0.0625,-0.3125,0.375,0.3125,0.25,"(1, 2)"
912,"[(0, -1, -1, 1), (0, -1, 1, -1)]",0,1,6,0.545454545454545,0_1,0.545454545454545,0.09090909090909,-0.545454545454545,-0.454545454545455,-0.09090909090909,0.454545454545455,0.0,"(0, 1)"
913,"[(0, -1, -1, 1), (0, -1, 1, 0)]",0,1,5,0.454545454545455,0_1,0.3636363636363641,0.0,-0.3636363636363641,-0.3636363636363641,0.0,0.3636363636363641,0.0909090909090909,"(1, 2)"
914,"[(0, -1, -1, 1), (0, -1, 1, 1)]",0,1,6,0.545454545454545,0_1,0.4545454545454541,0.181818181818181,-0.4545454545454541,-0.2727272727272731,-0.181818181818181,0.2727272727272731,0.0909090909090909,"(0, 1)"
915,"[(0, -1, -1, 1), (0, 0, -1, -1)]",0,1,5,0.5,0_1,0.09999999999999998,0.4,-0.09999999999999998,0.30000000000000004,-0.4,-0.30000000000000004,0.4,"(0, 1)"
916,"[(0, -1, -1, 1), (0, 0, -1, 1)]",0,2,4,0.4,0_2,-0.10000000000000003,0.0,0.10000000000000003,0.10000000000000003,0.0,-0.10000000000000003,0.4,"(0, 2)"
917,"[(0, -1, -1, 1), (0, 0, 1, -1)]",0,1,5,0.5,0_1,0.5,0.0,-0.5,-0.5,0.0,0.5,0.0,"(1, 2)"
918,"[(0, -1, -1, 1), (0, 0, 1, 1)]",1,2,6,0.6,1_2,-0.19999999999999998,-0.5,0.19999999999999998,-0.3,0.5,0.3,0.3,"(1, 2)"
919,"[(0, -1, -1, 1), (0, 1, -1, -1)]",0,1,5,0.5,0_1,0.3,0.2,-0.3,-0.09999999999999998,-0.2,0.09999999999999998,0.2,"(0, 1)"
920,"[(0, -1, -1, 1), (0, 1, -1, 0)]",0,2,5,0.5,0_2,-0.3,-0.09999999999999998,0.3,0.2,0.09999999999999998,-0.2,0.5,"(0, 2)"
921,"[(0, -1, -1, 1), (0, 1, -1, 1)]",0,2,4,0.4,0_2,-0.10000000000000003,0.0,0.10000000000000003,0.10000000000000003,0.0,-0.10000000000000003,0.4,"(0, 2)"
922,"[(0, -1, -1, 1), (0, 1, 0, -1)]",0,1,8,0.571428571428571,0_1,0.49999999999999956,0.21428571428571397,-0.49999999999999956,-0.2857142857142856,-0.21428571428571397,0.2857142857142856,0.0714285714285714,"(0, 1)"
923,"[(0, -1, -1, 1), (0, 1, 0, 1)]",1,2,7,0.7,1_2,0.1,-0.49999999999999994,-0.1,-0.6,0.49999999999999994,0.6,0.1,"(1, 2)"
924,"[(0, -1, -1, 1), (0, 1, 1, -1)]",0,1,10,0.833333333333333,0_1,0.833333333333333,0.6666666666666661,-0.833333333333333,-0.166666666666667,-0.6666666666666661,0.166666666666667,0.0,"(0, 1)"
925,"[(0, -1, -1, 1), (0, 1, 1, 0)]",1,2,7,0.7,1_2,0.1,-0.49999999999999994,-0.1,-0.6,0.49999999999999994,0.6,0.1,"(1, 2)"
926,"[(0, -1, -1, 1), (0, 1, 1, 1)]",1,2,9,0.818181818181818,1_2,0.0,-0.7272727272727271,0.0,-0.7272727272727271,0.7272727272727271,0.7272727272727271,0.0909090909090909,"(1, 2)"
927,"[(0, -1, -1, 1), (1, -1, -1, 0)]",0,2,9,0.6,0_2,-0.333333333333333,0.133333333333334,0.333333333333333,0.466666666666667,-0.133333333333334,-0.466666666666667,0.6,"(0, 2)"
928,"[(0, -1, -1, 1), (1, -1, 0, -1)]",0,1,5,0.5,0_1,0.3,0.2,-0.3,-0.09999999999999998,-0.2,0.09999999999999998,0.2,"(0, 1)"
929,"[(0, -1, -1, 1), (1, -1, 0, 0)]",1,2,10,1.0,1_2,0.0,-1.0,0.0,-1.0,1.0,1.0,0.0,"(1, 2)"
930,"[(0, -1, -1, 1), (1, -1, 0, 1)]",0,2,8,0.470588235294118,0_2,-0.41176470588235325,-0.41176470588235325,0.41176470588235325,0.0,0.41176470588235325,0.0,0.470588235294118,"(1, 2)"
931,"[(0, -1, -1, 1), (1, -1, 1, 0)]",1,2,9,0.5625,1_2,0.0625,-0.3125,-0.0625,-0.375,0.3125,0.375,0.1875,"(1, 2)"
932,"[(0, -1, -1, 1), (1, 0, -1, -1)]",0,1,5,0.5,0_1,0.0,0.5,0.0,0.5,-0.5,-0.5,0.5,"(0, 2)"
933,"[(0, -1, -1, 1), (1, 0, -1, 0)]",1,2,6,0.545454545454545,1_2,-0.454545454545455,-0.545454545454545,0.454545454545455,-0.09090909090909,0.545454545454545,0.09090909090909,0.454545454545455,"(1, 2)"
934,"[(0, -1, -1, 1), (1, 0, -1, 1)]",0,2,6,0.545454545454545,0_2,-0.4545454545454541,-0.2727272727272731,0.4545454545454541,0.181818181818181,0.2727272727272731,-0.181818181818181,0.545454545454545,"(0, 2)"
935,"[(0, -1, -1, 1), (1, 0, 0, -1)]",0,1,8,0.8,0_1,0.8,0.6000000000000001,-0.8,-0.2,-0.6000000000000001,0.2,0.0,"(0, 1)"
936,"[(0, -1, -1, 1), (1, 0, 0, 1)]",1,2,8,0.8,1_2,0.0,-0.7000000000000001,0.0,-0.7000000000000001,0.7000000000000001,0.7000000000000001,0.1,"(1, 2)"
937,"[(0, -1, -1, 1), (1, 0, 1, -1)]",0,1,11,0.916666666666667,0_1,0.8333333333333337,0.916666666666667,-0.8333333333333337,0.0833333333333333,-0.916666666666667,-0.0833333333333333,0.0833333333333333,"(0, 1)"
938,"[(0, -1, -1, 1), (1, 0, 1, 0)]",1,2,6,0.6,1_2,0.0,-0.39999999999999997,0.0,-0.39999999999999997,0.39999999999999997,0.39999999999999997,0.2,"(1, 2)"
939,"[(0, -1, -1, 1), (1, 0, 1, 1)]",1,2,7,0.7,1_2,-0.1,-0.6,0.1,-0.49999999999999994,0.6,0.49999999999999994,0.2,"(1, 2)"
940,"[(0, -1, -1, 1), (1, 1, -1, 0)]",0,2,4,0.4,0_2,-0.2,-0.2,0.2,0.0,0.2,0.0,0.4,"(1, 2)"
941,"[(0, -1, -1, 1), (1, 1, 0, -1)]",0,1,7,0.538461538461538,0_1,0.4615384615384611,0.15384615384615297,-0.4615384615384611,-0.30769230769230815,-0.15384615384615297,0.30769230769230815,0.0769230769230769,"(0, 1)"
942,"[(0, -1, -1, 1), (1, 1, 0, 0)]",1,2,9,0.9,1_2,0.1,-0.8,-0.1,-0.9,0.8,0.9,0.0,"(1, 2)"
943,"[(0, -1, -1, 1), (1, 1, 0, 1)]",1,2,9,0.818181818181818,1_2,0.181818181818182,-0.636363636363636,-0.181818181818182,-0.818181818181818,0.636363636363636,0.818181818181818,0.0,"(1, 2)"
944,"[(0, -1, -1, 1), (1, 1, 1, 0)]",1,2,10,0.714285714285714,1_2,0.285714285714286,-0.428571428571428,-0.285714285714286,-0.714285714285714,0.428571428571428,0.714285714285714,0.0,"(1, 2)"
945,"[(0, -1, 0, -1), (0, -1, 0, 1)]",1,2,11,0.785714285714286,1_2,0.07142857142857159,-0.642857142857143,-0.07142857142857159,-0.7142857142857146,0.642857142857143,0.7142857142857146,0.0714285714285714,"(1, 2)"
946,"[(0, -1, 0, -1), (0, -1, 1, -1)]",0,2,7,0.7,0_2,-0.49999999999999994,0.1,0.49999999999999994,0.6,-0.1,-0.6,0.7,"(0, 2)"
947,"[(0, -1, 0, -1), (0, -1, 1, 0)]",1,2,9,0.818181818181818,1_2,-0.181818181818182,-0.818181818181818,0.181818181818182,-0.636363636363636,0.818181818181818,0.636363636363636,0.181818181818182,"(1, 2)"
948,"[(0, -1, 0, -1), (0, -1, 1, 1)]",1,2,5,0.5,1_2,0.09999999999999998,-0.2,-0.09999999999999998,-0.3,0.2,0.3,0.2,"(1, 2)"
949,"[(0, -1, 0, -1), (0, 0, -1, -1)]",0,1,4,0.4,0_1,0.0,0.2,0.0,0.2,-0.2,-0.2,0.4,"(0, 2)"
950,"[(0, -1, 0, -1), (0, 0, -1, 1)]",0,1,5,0.5,0_1,0.2,0.3,-0.2,0.09999999999999998,-0.3,-0.09999999999999998,0.3,"(0, 1)"
951,"[(0, -1, 0, -1), (0, 0, 1, -1)]",1,2,6,0.428571428571429,1_2,0.142857142857143,-0.07142857142857201,-0.142857142857143,-0.214285714285715,0.07142857142857201,0.214285714285715,0.214285714285714,"(1, 2)"
952,"[(0, -1, 0, -1), (0, 0, 1, 1)]",1,2,8,0.571428571428571,1_2,0.2857142857142856,-0.21428571428571397,-0.2857142857142856,-0.49999999999999956,0.21428571428571397,0.49999999999999956,0.0714285714285714,"(1, 2)"
953,"[(0, -1, 0, -1), (0, 1, -1, -1)]",0,2,7,0.7,0_2,-0.39999999999999997,0.3,0.39999999999999997,0.7,-0.3,-0.7,0.7,"(0, 2)"
954,"[(0, -1, 0, -1), (0, 1, -1, 0)]",0,2,4,0.4,0_2,-0.10000000000000003,0.0,0.10000000000000003,0.10000000000000003,0.0,-0.10000000000000003,0.4,"(0, 2)"
955,"[(0, -1, 0, -1), (0, 1, -1, 1)]",1,2,5,0.454545454545455,1_2,0.181818181818182,-0.090909090909091,-0.181818181818182,-0.272727272727273,0.090909090909091,0.272727272727273,0.181818181818182,"(1, 2)"
956,"[(0, -1, 0, -1), (0, 1, 0, -1)]",0,2,7,0.636363636363636,0_2,-0.5454545454545451,-0.1818181818181821,0.5454545454545451,0.36363636363636304,0.1818181818181821,-0.36363636363636304,0.636363636363636,"(0, 2)"
957,"[(0, -1, 0, -1), (0, 1, 0, 1)]",1,2,7,0.7,1_2,0.3,-0.39999999999999997,-0.3,-0.7,0.39999999999999997,0.7,0.0,"(1, 2)"
958,"[(0, -1, 0, -1), (0, 1, 1, -1)]",0,1,5,0.333333333333333,0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333333,"(1, 2)"
959,"[(0, -1, 0, -1), (0, 1, 1, 0)]",0,1,6,0.545454545454545,0_1,0.363636363636363,0.272727272727272,-0.363636363636363,-0.090909090909091,-0.272727272727272,0.090909090909091,0.181818181818182,"(0, 1)"
960,"[(0, -1, 0, -1), (0, 1, 1, 1)]",1,2,6,0.6,1_2,0.4,-0.19999999999999996,-0.4,-0.6,0.19999999999999996,0.6,0.0,"(1, 2)"
961,"[(0, -1, 0, -1), (1, -1, -1, 0)]",1,2,9,0.818181818181818,1_2,0.181818181818182,-0.636363636363636,-0.181818181818182,-0.818181818181818,0.636363636363636,0.818181818181818,0.0,"(1, 2)"
962,"[(0, -1, 0, -1), (1, -1, 0, -1)]",1,2,7,0.5,1_2,0.07142857142857198,-0.21428571428571402,-0.07142857142857198,-0.28571428571428603,0.21428571428571402,0.28571428571428603,0.214285714285714,"(1, 2)"
963,"[(0, -1, 0, -1), (1, -1, 0, 0)]",1,2,8,0.727272727272727,1_2,0.09090909090909109,-0.545454545454545,-0.09090909090909109,-0.636363636363636,0.545454545454545,0.636363636363636,0.0909090909090909,"(1, 2)"
964,"[(0, -1, 0, -1), (1, -1, 0, 1)]",1,2,10,0.909090909090909,1_2,-0.0909090909090909,-0.909090909090909,0.0909090909090909,-0.818181818181818,0.909090909090909,0.818181818181818,0.0909090909090909,"(1, 2)"
965,"[(0, -1, 0, -1), (1, -1, 1, 0)]",0,1,5,0.5,0_1,0.5,0.0,-0.5,-0.5,0.0,0.5,0.0,"(1, 2)"
966,"[(0, -1, 0, -1), (1, 0, -1, -1)]",0,2,7,0.7,0_2,-0.39999999999999997,0.3,0.39999999999999997,0.7,-0.3,-0.7,0.7,"(0, 2)"
967,"[(0, -1, 0, -1), (1, 0, -1, 0)]",0,1,6,0.5,0_1,0.4166666666666667,0.08333333333333298,-0.4166666666666667,-0.3333333333333337,-0.08333333333333298,0.3333333333333337,0.0833333333333333,"(0, 1)"
968,"[(0, -1, 0, -1), (1, 0, -1, 1)]",1,2,6,0.6,1_2,0.4,-0.19999999999999996,-0.4,-0.6,0.19999999999999996,0.6,0.0,"(1, 2)"
969,"[(0, -1, 0, -1), (1, 0, 0, -1)]",0,2,6,0.4,0_2,-0.06666666666666704,0.06666666666666599,0.06666666666666704,0.13333333333333303,-0.06666666666666599,-0.13333333333333303,0.4,"(0, 2)"
970,"[(0, -1, 0, -1), (1, 0, 0, 1)]",1,2,10,0.666666666666667,1_2,0.06666666666666701,-0.46666666666666695,-0.06666666666666701,-0.533333333333334,0.46666666666666695,0.533333333333334,0.133333333333333,"(1, 2)"
971,"[(0, -1, 0, -1), (1, 0, 1, -1)]",0,2,8,0.8,0_2,-0.6000000000000001,0.2,0.6000000000000001,0.8,-0.2,-0.8,0.8,"(0, 2)"
972,"[(0, -1, 0, -1), (1, 0, 1, 0)]",0,1,6,0.545454545454545,0_1,0.363636363636363,0.272727272727272,-0.363636363636363,-0.090909090909091,-0.272727272727272,0.090909090909091,0.181818181818182,"(0, 1)"
973,"[(0, -1, 0, -1), (1, 0, 1, 1)]",1,2,7,0.7,1_2,0.1,-0.49999999999999994,-0.1,-0.6,0.49999999999999994,0.6,0.1,"(1, 2)"
974,"[(0, -1, 0, -1), (1, 1, -1, 0)]",1,2,7,0.7,1_2,0.3,-0.39999999999999997,-0.3,-0.7,0.39999999999999997,0.7,0.0,"(1, 2)"
975,"[(0, -1, 0, -1), (1, 1, 0, -1)]",0,2,7,0.5,0_2,-0.357142857142857,-0.214285714285714,0.357142857142857,0.14285714285714302,0.214285714285714,-0.14285714285714302,0.5,"(0, 2)"
976,"[(0, -1, 0, -1), (1, 1, 0, 0)]",1,2,8,0.727272727272727,1_2,0.272727272727273,-0.454545454545454,-0.272727272727273,-0.727272727272727,0.454545454545454,0.727272727272727,0.0,"(1, 2)"
977,"[(0, -1, 0, -1), (1, 1, 0, 1)]",1,2,7,0.7,1_2,0.3,-0.39999999999999997,-0.3,-0.7,0.39999999999999997,0.7,0.0,"(1, 2)"
978,"[(0, -1, 0, -1), (1, 1, 1, 0)]",1,2,9,0.5,1_2,0.055555555555556024,-0.222222222222222,-0.055555555555556024,-0.277777777777778,0.222222222222222,0.277777777777778,0.222222222222222,"(1, 2)"
979,"[(0, -1, 0, 1), (0, -1, 1, -1)]",0,1,10,0.714285714285714,0_1,0.714285714285714,0.428571428571428,-0.714285714285714,-0.285714285714286,-0.428571428571428,0.285714285714286,0.0,"(0, 1)"
980,"[(0, -1, 0, 1), (0, -1, 1, 0)]",0,1,6,0.6,0_1,0.39999999999999997,0.39999999999999997,-0.39999999999999997,0.0,-0.39999999999999997,0.0,0.2,"(0, 1)"
981,"[(0, -1, 0, 1), (0, -1, 1, 1)]",0,2,4,0.4,0_2,-0.10000000000000003,0.0,0.10000000000000003,0.10000000000000003,0.0,-0.10000000000000003,0.4,"(0, 2)"
982,"[(0, -1, 0, 1), (0, 0, -1, -1)]",0,1,9,0.9,0_1,0.9,0.8,-0.9,-0.1,-0.8,0.1,0.0,"(0, 1)"
983,"[(0, -1, 0, 1), (0, 0, -1, 1)]",0,1,7,0.636363636363636,0_1,0.5454545454545451,0.36363636363636304,-0.5454545454545451,-0.1818181818181821,-0.36363636363636304,0.1818181818181821,0.0909090909090909,"(0, 1)"
984,"[(0, -1, 0, 1), (0, 0, 1, -1)]",0,1,6,0.545454545454545,0_1,0.363636363636363,0.272727272727272,-0.363636363636363,-0.090909090909091,-0.272727272727272,0.090909090909091,0.181818181818182,"(0, 1)"
985,"[(0, -1, 0, 1), (0, 0, 1, 1)]",0,1,8,0.727272727272727,0_1,0.636363636363636,0.545454545454545,-0.636363636363636,-0.09090909090909109,-0.545454545454545,0.09090909090909109,0.0909090909090909,"(0, 1)"
986,"[(0, -1, 0, 1), (0, 1, -1, -1)]",1,2,5,0.5,1_2,0.30000000000000004,-0.09999999999999998,-0.30000000000000004,-0.4,0.09999999999999998,0.4,0.1,"(1, 2)"
987,"[(0, -1, 0, 1), (0, 1, -1, 0)]",0,1,12,0.923076923076923,0_1,0.923076923076923,0.8461538461538461,-0.923076923076923,-0.0769230769230769,-0.8461538461538461,0.0769230769230769,0.0,"(0, 1)"
988,"[(0, -1, 0, 1), (0, 1, -1, 1)]",0,1,7,0.538461538461538,0_1,0.384615384615384,0.23076923076923,-0.384615384615384,-0.153846153846154,-0.23076923076923,0.153846153846154,0.153846153846154,"(0, 1)"
989,"[(0, -1, 0, 1), (0, 1, 0, -1)]",0,1,8,0.8,0_1,0.8,0.6000000000000001,-0.8,-0.2,-0.6000000000000001,0.2,0.0,"(0, 1)"
990,"[(0, -1, 0, 1), (0, 1, 0, 1)]",0,1,9,0.5,0_1,0.5,0.0,-0.5,-0.5,0.0,0.5,0.0,"(1, 2)"
991,"[(0, -1, 0, 1), (0, 1, 1, -1)]",0,1,7,0.7,0_1,0.6,0.49999999999999994,-0.6,-0.1,-0.49999999999999994,0.1,0.1,"(0, 1)"
992,"[(0, -1, 0, 1), (0, 1, 1, 0)]",0,1,8,0.727272727272727,0_1,0.727272727272727,0.454545454545454,-0.727272727272727,-0.272727272727273,-0.454545454545454,0.272727272727273,0.0,"(0, 1)"
993,"[(0, -1, 0, 1), (0, 1, 1, 1)]",0,1,7,0.7,0_1,0.7,0.39999999999999997,-0.7,-0.3,-0.39999999999999997,0.3,0.0,"(0, 1)"
994,"[(0, -1, 0, 1), (1, -1, -1, 0)]",0,1,7,0.7,0_1,0.7,0.39999999999999997,-0.7,-0.3,-0.39999999999999997,0.3,0.0,"(0, 1)"
995,"[(0, -1, 0, 1), (1, -1, 0, -1)]",0,1,6,0.428571428571429,0_1,0.28571428571428603,0.0,-0.28571428571428603,-0.28571428571428603,0.0,0.28571428571428603,0.142857142857143,"(1, 2)"
996,"[(0, -1, 0, 1), (1, -1, 0, 0)]",1,2,8,0.8,1_2,0.2,-0.6000000000000001,-0.2,-0.8,0.6000000000000001,0.8,0.0,"(1, 2)"
997,"[(0, -1, 0, 1), (1, -1, 0, 1)]",0,2,5,0.5,0_2,-0.4,-0.30000000000000004,0.4,0.09999999999999998,0.30000000000000004,-0.09999999999999998,0.5,"(0, 2)"
998,"[(0, -1, 0, 1), (1, -1, 1, 0)]",0,1,7,0.636363636363636,0_1,0.36363636363636304,0.5454545454545451,-0.36363636363636304,0.1818181818181821,-0.5454545454545451,-0.1818181818181821,0.272727272727273,"(0, 1)"
999,"[(0, -1, 0, 1), (1, 0, -1, -1)]",0,1,10,1.0,0_1,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,"(0, 1)"
1000,"[(0, -1, 0, 1), (1, 0, -1, 0)]",0,1,6,0.545454545454545,0_1,0.4545454545454541,0.181818181818181,-0.4545454545454541,-0.2727272727272731,-0.181818181818181,0.2727272727272731,0.0909090909090909,"(0, 1)"
1001,"[(0, -1, 0, 1), (1, 0, -1, 1)]",0,1,8,0.8,0_1,0.7000000000000001,0.7000000000000001,-0.7000000000000001,0.0,-0.7000000000000001,0.0,0.1,"(0, 1)"
